,boiling_point,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
sample_16,326.5,4.909722222222222,0.5833333333333334,4.909722222222222,0.5833333333333334,0.42524030335523855,57.09599999999999,50.04,57.057849223999995,24,0,0.010374434455575399,-0.3270522846975318,0.3270522846975318,0.010374434455575399,2.0,2.25,2.25,2.2968352619191394,17.24511249783653,3.414213562373095,2.5689141007523464,2.5689141007523464,1.914213562373095,1.224744871391589,1.224744871391589,0.5243773949903288,0.5243773949903288,0.16666666666666669,0.16666666666666669,0.0,0.0,-0.3,6.854752972273345,3.7,2.700000000000001,1.7000000000000013,26.11942292145123,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,6.076020106833881,0.0,6.544756405912575,0.0,0.0,0.0,0.0,0.0,5.733667477162185,0.0,6.544756405912575,12.654955790432378,0.0,0.0,5.733667477162185,0.0,0.0,0.0,6.544756405912575,0.0,0.0,0.0,12.654955790432378,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,6.544756405912575,0.0,0.0,6.076020106833881,0.0,6.578935683598497,5.733667477162185,0.0,0.0,0.0,0.0,4.909722222222222,0.0,0.0,1.6527777777777777,3.9375,0.0,0.3333333333333333,4,2,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.1311000000000001,19.251400000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_17,231.1,2.125,1.25,2.125,1.25,0.3854706587740357,44.096999999999994,36.033,44.062600255999996,20,0,-0.059038363929048716,-0.06564544121023959,0.06564544121023959,0.059038363929048716,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6329931618554523,0.0,2.7071067811865475,2.7071067811865475,2.7071067811865475,1.4142135623730951,1.414213562373095,1.414213562373095,0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,2.7548875021634682,3.0,2.0,0.0,21.469135256622767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,4.25,0.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4163,15.965000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_18,280.5,5.131944444444445,0.9244444444444444,5.131944444444445,0.9244444444444444,0.4918698876466746,102.17699999999999,88.065,102.104465068,44,0,0.046290069989292804,-0.38147401199827174,0.38147401199827174,0.046290069989292804,1.0,1.4285714285714286,1.7142857142857142,2.447472887876344,23.360990398949916,5.535533905932738,5.236675415210053,5.236675415210053,3.414213562373095,2.9915638315627207,2.9915638315627207,1.6123724356957942,1.6123724356957942,0.6969234250586758,0.6969234250586758,0.39073720721077854,0.39073720721077854,-0.04,35.509609925153406,6.96,5.959999999999999,5.960000000000001,45.67750682931947,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,12.841643245852019,13.213763929025836,0.0,4.736862953800049,0.0,0.0,0.0,0.0,26.689117645233267,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,0.0,26.689117645233267,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,26.055407174877857,0.0,0.0,0.0,13.847474399381248,4.736862953800049,5.131944444444445,0.0,0.0,0.0,0.0,0.0,0.0,2.2777777777777777,6.090277777777777,0.0,1.0,7,0,1,0,0,0,0,0,0,1,0,1,4,0,0,0,0,1.823,31.400999999999982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
sample_19,370.4,7.875,0.3194444444444444,7.875,0.3194444444444444,0.46378398302396845,60.096,52.032000000000004,60.057514876,26,0,0.04278927992053378,-0.39638735063233616,0.39638735063233616,0.04278927992053378,1.75,2.0,2.0,1.9747448713915894,5.245112497836532,3.414213562373095,2.861427157873053,2.861427157873053,1.914213562373095,1.5233345472033855,1.5233345472033855,0.7236067977499788,0.7236067977499788,0.2236067977499789,0.2236067977499789,0.0,0.0,-0.04,6.854752972273345,3.9600000000000004,2.9600000000000004,1.96,26.26336900881878,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,0.0,13.344558822616634,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,0.0,13.344558822616634,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,6.606881964512918,6.4208216229260096,0.0,0.0,6.923737199690624,0.0,5.106527394840706,0.0,0.0,0.0,7.875,0.0,0.0,0.0,0.875,2.25,0.0,1.0,4,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.3887,17.376800000000003,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_20,315.0,4.46875,0.38888888888888884,4.46875,0.38888888888888884,0.43839625187853903,76.095,68.031,76.052429496,32,0,0.14544832362631532,-0.3586824811062546,0.3586824811062546,0.14544832362631532,1.2,1.6,1.6,2.19060968716425,12.36452797660028,4.121320343559642,3.5236033621142737,3.5236033621142737,2.414213562373095,1.393846850117352,1.393846850117352,0.6952013993873838,0.6952013993873838,0.2357022603955159,0.2357022603955159,0.11785113019775795,0.11785113019775795,-0.08,11.245112497836532,4.920000000000001,3.9200000000000004,3.92,31.696225715636526,9.473725907600098,6.792942306099827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.219595082555067,0.0,9.473725907600098,0.0,0.0,0.0,0.0,0.0,21.012537388654895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.012537388654895,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,18.46,0.0,0.0,0.0,0.0,6.792942306099827,0.0,0.0,14.219595082555067,0.0,9.473725907600098,0.0,8.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888888888884,3.173611111111111,1.0,5,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0.23670000000000002,18.884999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_21,460.8,10.324075013009868,-0.6642338559142937,10.324075013009868,0.33150677890982094,0.2905169417988814,282.4679999999999,248.19599999999994,282.255880328,118,0,0.30283955653219446,-0.4812303897852169,0.4812303897852169,0.30283955653219446,0.75,1.2,1.7,3.066157800884338,233.5727213605218,14.891058768174391,13.409657360954743,13.409657360954743,9.770055610029663,8.63822102902279,8.63822102902279,5.728027239136747,5.728027239136747,3.652443847844729,3.652443847844729,2.3469655523185775,2.3469655523185775,-0.79,22676.463752160347,19.210000000000004,16.264914881933006,17.21,125.20941979262746,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,70.44235039676647,32.10410811463005,6.4208216229260096,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,96.81523992065479,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,96.81523992065479,12.152040213667762,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,0.0,6.4208216229260096,12.841643245852019,70.62903785218613,0.0,0.0,19.075777413358384,5.106527394840706,0.0,0.0,10.324075013009868,8.508189546874622,0.0,-0.6642338559142937,0.0,21.239807373012,2.2588285896844735,0.0,0.8333333333333334,20,1,2,0,0,0,0,0,0,1,1,2,15,0,0,0,0,6.1085000000000065,87.08780000000007,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
sample_22,305.6,5.111111111111111,0.33333333333333326,5.111111111111111,0.33333333333333326,0.4279299473771721,59.111999999999995,50.04,59.073499287999994,26,0,-0.0017924242320082565,-0.328262980899961,0.328262980899961,0.0017924242320082565,1.5,1.5,1.5,2.3237900077244498,8.0,3.5773502691896257,3.1547005383792515,3.1547005383792515,1.7320508075688772,1.4880338717125852,1.4880338717125852,1.2440169358562927,1.2440169358562927,0.0,0.0,0.0,0.0,-0.04,3.2451124978365313,3.9600000000000004,1.297837837837838,1128.9599999999998,26.809025953635484,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,6.041840829147961,0.0,0.0,0.0,0.0,0.0,0.0,5.733667477162185,19.88931522852921,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,6.041840829147961,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,6.041840829147961,0.0,0.0,0.0,13.847474399381248,0.0,5.733667477162185,0.0,0.0,0.0,0.0,5.111111111111111,0.0,0.33333333333333326,0.0,3.888888888888889,0.0,1.0,4,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.35350000000000004,19.323400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_23,321.6,5.027777777777778,0.8194444444444444,5.027777777777778,0.8194444444444444,0.46327091845476276,59.11199999999999,50.04,59.073499287999994,26,0,-0.007990568627305066,-0.3304839223850739,0.3304839223850739,0.007990568627305066,1.75,2.0,2.0,1.9747448713915894,5.245112497836532,3.414213562373095,2.9915638315627207,2.9915638315627207,1.914213562373095,1.6153550716504106,1.6153550716504106,0.7886751345948128,0.7886751345948128,0.28867513459481287,0.28867513459481287,0.0,0.0,-0.04,6.854752972273345,3.9600000000000004,2.9600000000000004,1.96,26.809025953635484,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,12.965578028838586,0.0,0.0,0.0,0.0,0.0,0.0,5.733667477162185,13.344558822616634,6.544756405912575,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,6.544756405912575,0.0,0.0,13.344558822616634,0.0,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,12.965578028838586,0.0,0.0,0.0,6.923737199690624,5.733667477162185,0.0,0.0,0.0,0.0,5.027777777777778,0.0,0.0,1.0972222222222223,2.875,0.0,1.0,4,2,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.3551000000000001,19.345400000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_24,276.0,2.0,2.0,2.0,2.0,0.3844627806876072,59.111999999999995,50.03999999999999,59.073499287999994,26,0,-0.014001049782722104,-0.31243196593173367,0.31243196593173367,0.014001049782722104,1.0,1.0,1.0,2.3237900077244498,8.0,3.5773502691896257,3.447213595499958,3.447213595499958,1.7320508075688772,1.3416407864998738,1.3416407864998738,1.3416407864998738,1.3416407864998738,0.0,0.0,0.0,0.0,-0.04,3.2451124978365313,3.9600000000000004,1.297837837837838,1128.9599999999998,27.228968926826138,4.899909730850478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.143015948031568,0.0,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,21.143015948031568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04292567888205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04292567888205,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.17779999999999996,19.610999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_25,268.7,3.361111111111111,1.6388888888888888,3.361111111111111,1.6388888888888888,0.3963339686814092,54.09199999999999,48.044,54.046950192,22,0,-0.07008230826610218,-0.0990867373646055,0.0990867373646055,0.07008230826610218,1.0,1.25,1.25,2.7320508075688776,21.019550008653873,3.414213562373095,2.5689141007523464,2.5689141007523464,1.914213562373095,1.1498299142610593,1.1498299142610593,0.4714045207910318,0.4714045207910318,0.16666666666666666,0.16666666666666666,0.0,0.0,-0.52,6.854752972273345,3.48,2.48,1.48,26.454871306650865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.309911580864757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.309911580864757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.309911580864757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.152040213667762,0.0,13.157871367196995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2777777777777777,6.722222222222222,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3584,20.393999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_26,301.5,4.361111111111111,1.3125,4.361111111111111,1.3125,0.4446626309457236,70.09100000000001,64.04299999999999,70.041864812,28,0,0.0828804352185583,-0.4738803444692918,0.4738803444692918,0.0828804352185583,1.2,1.6,1.6,2.6531630746803305,32.912609383243264,4.121320343559642,2.9771623912162095,2.9771623912162095,2.414213562373095,1.2879011017187578,1.2879011017187578,0.46941609682128776,0.46941609682128776,0.19245008972987532,0.19245008972987532,0.06804138174397717,0.06804138174397717,-0.7200000000000001,11.245112497836532,4.280000000000001,3.2800000000000016,3.280000000000003,31.568416536157745,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.157871367196995,0.0,0.0,12.52416089684158,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,25.682032264038575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,0.0,0.0,25.682032264038575,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,12.52416089684158,0.0,0.0,17.894734320997046,0.0,4.361111111111111,0.0,0.0,0.0,0.0,0.0,0.0,2.625,6.513888888888889,0.0,0.0,5,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1.29,21.478999999999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_27,341.1,9.405092592592592,0.5740740740740742,9.405092592592592,0.5740740740740742,0.32859625570390477,70.091,64.04299999999999,70.041864812,28,0,0.14464746563280093,-0.2982913909836627,0.2982913909836627,0.14464746563280093,2.0,2.2,2.2,3.204805417886435,54.668290500398435,4.284457050376173,3.1927053408400363,3.1927053408400363,2.270055610029662,1.3779307855836025,1.3779307855836025,0.9642038006177762,0.9642038006177762,0.2011844635310913,0.2011844635310913,0.0,0.0,-0.5900000000000001,9.65148445440323,4.41,1.7032551319648097,3.410000000000001,31.305996438878886,0.0,6.286160523129555,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.578935683598497,12.496841729759891,0.0,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,6.923737199690624,0.0,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,6.923737199690624,12.152040213667764,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,5.573104530069267,6.286160523129555,0.0,6.923737199690624,0.0,6.578935683598497,0.0,0.0,0.0,9.405092592592592,0.0,0.5740740740740742,0.0,0.0,0.7222222222222223,4.965277777777778,0.0,0.25,5,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.7614,20.877999999999993,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_28,353.4,9.840277777777779,-0.3935185185185184,9.840277777777779,0.3935185185185184,0.33962825058753815,86.08999999999999,80.042,86.036779432,34,0,0.32936202683512367,-0.46586658161961975,0.46586658161961975,0.32936202683512367,2.0,2.5,2.5,3.234390866915873,65.94833690207419,4.99156383156272,3.6009536313038994,3.6009536313038994,2.808060412490447,1.5134200059864023,1.5134200059864023,0.7272838841927123,0.7272838841927123,0.367851130197758,0.367851130197758,0.08333333333333334,0.08333333333333334,-0.79,19.800269059780252,5.21,2.4475296912114013,1.5215264797507788,36.41954166838577,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,6.578935683598497,0.0,6.076020106833881,7.109797541277533,9.53140013787187,5.969305287951849,0.0,0.0,0.0,0.0,7.109797541277533,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,13.079102829229383,9.53140013787187,0.0,0.0,12.654955790432378,0.0,0.0,0.0,26.3,5.969305287951849,4.794537184071822,0.0,0.0,0.0,6.076020106833881,7.109797541277533,0.0,0.0,11.315798637398547,0.0,4.142361111111111,0.0,9.840277777777779,0.0,0.0,-0.3935185185185184,0.0,1.1111111111111112,3.156898148148148,1.3095370370370372,0.25,6,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0.34539999999999993,22.21299999999999,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_29,345.6,9.750277777777779,-0.3287037037037035,9.750277777777779,0.3287037037037035,0.346443425050646,86.08999999999999,80.04199999999999,86.036779432,34,0,0.30691520483941015,-0.4353234316490274,0.4353234316490274,0.30691520483941015,2.0,2.5,2.5,3.046489080910934,65.94833690207419,4.99156383156272,3.6009536313038994,3.6009536313038994,2.770055610029662,1.552198841323242,1.552198841323242,0.7760994206616211,0.7760994206616211,0.24929698596356012,0.24929698596356012,0.11735402420532193,0.11735402420532193,-0.79,14.834466856136647,5.21,2.4475296912114013,3.21,36.41954166838577,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,6.578935683598497,0.0,6.923737199690624,6.26208044842079,9.53140013787187,5.969305287951849,0.0,0.0,0.0,6.923737199690624,0.0,12.841016132019288,0.0,0.0,0.0,0.0,0.0,0.0,5.969305287951849,9.53140013787187,0.0,6.923737199690624,12.841016132019288,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,0.0,6.26208044842079,6.923737199690624,0.0,0.0,11.315798637398547,0.0,4.166666666666667,0.0,9.750277777777779,0.0,0.0,-0.3287037037037035,0.0,1.099537037037037,4.478888888888889,0.0,0.25,6,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0.693,21.962999999999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_30,390.8,7.81625,0.6944444444444444,7.81625,0.6944444444444444,0.45506987992747255,69.107,62.050999999999995,69.057849224,28,0,0.0621137429049083,-0.1983475739310898,0.1983475739310898,0.0621137429049083,1.8,2.4,2.4,2.483699570591265,42.09986547010987,4.121320343559642,3.361427157873053,3.361427157873053,2.414213562373095,1.7842669695298001,1.7842669695298001,0.9081138830084188,0.9081138830084188,0.3618033988749894,0.3618033988749894,0.11180339887498945,0.11180339887498945,-0.51,11.245112497836532,4.49,3.49,3.490000000000001,32.226657052488086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,6.923737199690624,6.4208216229260096,6.4208216229260096,6.069221312792274,0.0,0.0,5.261891554738487,0.0,0.0,19.765380445542643,0.0,0.0,0.0,6.069221312792274,0.0,0.0,0.0,0.0,0.0,0.0,11.33111286753076,19.765380445542643,0.0,0.0,0.0,0.0,23.79,0.0,0.0,0.0,0.0,6.4208216229260096,6.4208216229260096,0.0,0.0,12.992958512482897,0.0,5.261891554738487,0.0,0.0,0.0,7.81625,0.0,0.0,2.017361111111111,1.6770833333333333,1.9893055555555557,0.0,0.75,5,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1.31008,20.520999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
